username,score,comment,created_at,stay_at,hotel_url,review_count
Thi,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 2 tháng 1 năm 2024,tháng 12/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Hảo,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 23 tháng 11 năm 2023,tháng 11/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Linh,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 16 tháng 11 năm 2023,tháng 11/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Thi,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 5 tháng 11 năm 2023,tháng 10/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Jimmy268,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 28 tháng 8 năm 2023,tháng 8/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Khiem,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 10 tháng 8 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Ho,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 17 tháng 7 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Danny,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 9 tháng 4 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Orlan,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 3 tháng 3 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Hanh,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 20 tháng 2 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Emanuele,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 25 tháng 1 năm 2024,tháng 1/2024,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Thuy,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 30 tháng 3 năm 2023,tháng 1/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Klaus,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 24 tháng 2 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/khach-san-anh-tuan-thanh-pho-bac-lieu.vi.html,135
Thái,10,"{'title': 'Xuất sắc', 'positive': 'Sạch sẻ, phòng ốc điều mới.', 'negative': None}",ngày 30 tháng 7 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Quang,"8,0","{'title': 'Rất tốt', 'positive': 'Chỗ đậu xe rộng rãi', 'negative': None}",ngày 12 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Thanh,"7,0","{'title': 'Tốt', 'positive': 'Giao thong tien', 'negative': 'Phòng k co ban công'}",ngày 5 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Hong,"9,0","{'title': 'Tuyệt hảo', 'positive': 'Sạch, mới, tiện đi lại', 'negative': None}",ngày 17 tháng 7 năm 2024,tháng 7/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Hoàn,"7,0","{'title': 'Tốt', 'positive': 'vị trí thuận tiện , giá phòng mềm', 'negative': 'cách âm kém , nên quá ồn ào'}",ngày 16 tháng 7 năm 2024,tháng 7/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Trần,"8,0","{'title': 'Hotel và dịch vụ rất tốt.', 'positive': 'nhân viên cực kỳ thân thiện và dễ thương, nhiệt tình trong mọi tình huống,', 'negative': None}",ngày 19 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Anh,"8,0","{'title': 'Chúng tôi hài lòng với kỳ nghỉ này', 'positive': 'Phòng rộng ,sạch, gần trung tâm', 'negative': 'Có Kiếng'}",ngày 7 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Chánh,"8,0","{'title': 'Ổn về giá và độ tiện nghi', 'positive': 'Sạch sẽ, chổ đậu xe thoải mái', 'negative': 'Không'}",ngày 19 tháng 5 năm 2024,tháng 5/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Đình,"7,0","{'title': 'Tốt', 'positive': 'Phòng ở sạch sẽ. ăn sáng hơi mắc so với mặt bằng chung. buổi tối cũng hơi ồn ào do khách ra vào nhiều.', 'negative': None}",ngày 18 tháng 5 năm 2024,tháng 4/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Kế,"9,0","{'title': 'Good', 'positive': 'Giá rẻ.\nPhòng sạch sẽ\nChỗ đậu xe rộng rãi', 'negative': 'Thang máy chỉ có 1 cái, phải chờ đợi lâu'}",ngày 7 tháng 4 năm 2024,tháng 4/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Ngoc,"7,0","{'title': 'Tốt', 'positive': 'Bình thường', 'negative': 'Ko có gì'}",ngày 28 tháng 3 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Duong,"7,0","{'title': 'Nơi đáng đến', 'positive': 'Ngay trung tâm thuận tiện mọi việc, từ ăn uống đến du lịch giá cả hợp lý', 'negative': 'Chỗ đậu xe chưa hợp lý lắm'}",ngày 13 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Becky,"7,0","{'title': 'Tốt', 'positive': 'Sạch sẽ', 'negative': 'Cải thiện thêm về trả tiền bằng thẻ visa'}",ngày 12 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Tuấn,"9,0","{'title': 'thú vị', 'positive': 'KS sạch sẽ', 'negative': 'ko có'}",ngày 16 tháng 11 năm 2023,tháng 11/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Lê,"9,0","{'title': 'Tuyệt hảo', 'positive': 'Phòng sạch sẽ, đồ dùng mới, tiện nghi, nệm gối êm, nhân viên thân thiện, giá cả hợp lý.', 'negative': 'Phòng kế bên khuya còn ồn ào 😫'}",ngày 1 tháng 10 năm 2023,tháng 10/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Trung,"8,0","{'title': 'Rất tốt', 'positive': 'Vị trí thuận tiện', 'negative': 'Phòng ngủ ko có cửa ngăn giữa khu vực vệ sinh với khu vực ngủ'}",ngày 21 tháng 9 năm 2023,tháng 9/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Trang,"8,0","{'title': 'Rất tốt', 'positive': 'Vị trí khách sạn', 'negative': 'Phòng bố trí quá nhiều gương, toilet chia đôi phòng vs và phòng tắm nhưng cửa thì lại bằng kính, nên rất bất tiện. Máy lạnh đặt đối diện giường ngủ nên rất kg thoải mái và phải yêu cầu cung cấp thêm chăn để đắp. Phòng có diện tích rất bé.'}",ngày 13 tháng 6 năm 2023,tháng 3/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Trung,"8,0","{'title': 'Tuyệt vời', 'positive': 'Tốt', 'negative': None}",ngày 14 tháng 5 năm 2023,tháng 5/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Thủy,"9,0","{'title': 'OK', 'positive': 'OK', 'negative': 'OK'}",ngày 7 tháng 5 năm 2023,tháng 5/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Hổ,"9,0","{'title': 'Bạc Liêu có nhiều điểm tham quan thật thú vị, khách sạn tuyệt vời vượt ngoài mong đợi', 'positive': 'Khách sạn sạch sẽ, tiện nghi, mới. Rất hài lòng!', 'negative': None}",ngày 29 tháng 4 năm 2023,tháng 4/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Minh,"9,0","{'title': 'Rất hài lòng, năm sao sẽ booking', 'positive': 'Chỗ trọ tốt và sạch sẽ, nhân viên chu đáo', 'negative': None}",ngày 15 tháng 4 năm 2023,tháng 4/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Bình,"7,0","{'title': 'Tốt', 'positive': 'Gan trung tam', 'negative': 'Kg'}",ngày 4 tháng 4 năm 2023,tháng 3/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Quach,"8,0","{'title': 'Rất tốt', 'positive': 'Nhân viên thân thiện, nhiệt tình.', 'negative': None}",ngày 26 tháng 3 năm 2023,tháng 3/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyen,"9,0","{'title': 'Tuyệt hảo', 'positive': 'KS sạch sẽ, nhân viên chu đáo, sân đậu xe rộng rãi, khu dân cư yên tĩnh', 'negative': 'Khách đoàn tối ồn ào'}",ngày 13 tháng 3 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Uctrumnewyork,"8,0","{'title': 'Rất tốt', 'positive': 'Sạch sẽ,mới xây,thoáng mát và có giá hợp lý', 'negative': 'Thuê xe giá hơi cao so với thị trường'}",ngày 13 tháng 3 năm 2023,tháng 3/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Oanh,"9,0","{'title': 'tuyệt vời, xứng với tầm giá.', 'positive': 'Nội thất còn mới, nệm nằm êm ái, phòng sạch sẽ đẹp, toalett xứng tầm 4 sao.', 'negative': 'Có lẻ nhân viên quên dọn tủ quần áo, có ám nhiều bụi. Lúc đặt phòng, giá bao gồm có ăn sáng, nhưng khi đến hỏi lại thì ko có. Lễ tân nói là do quên xoá trên app của Booking…làm ăn vậy thì hết nói.'}",ngày 17 tháng 2 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Dung,"8,0","{'title': 'Chưa hài lòng lắm', 'positive': 'Khách sạn mới, sạch sẽ, thoáng mát', 'negative': 'Khi mới vào, cô nhân viên tiếp tân giả bộ nói tôi đã đặt thuê phòng VIP 1 người, nhưng thực tế tôi thuê phòng 2 giường đôi cho 2 người nghỉ , tiếp tân nói vẫn có phòng đó cho tôi nhưng đề nghị hủy đặt phòng trên Booking, tất nhiên là tôi không chấp nhận hủy, đây là mánh mà các KS thường sử dụng để khỏi trả tiền dịch vụ cho Booking, nên tôi rất không bằng lòng về sự gian dối này'}",ngày 13 tháng 2 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Kiều,"7,0","{'title': 'hài lònh', 'positive': 'vị trí thuận lợi', 'negative': 'dịch vụ tương đối'}",ngày 1 tháng 2 năm 2023,tháng 1/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Lien,"8,0","{'title': 'Rất tốt', 'positive': 'sạch sẻ', 'negative': 'ko có suất ăn sáng như đã đặc phòng.'}",ngày 24 tháng 1 năm 2023,tháng 1/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyen,"9,0","{'title': 'Tuyệt hảo', 'positive': 'Khu vực thoáng dễ dàng đi lại có nhiều quán nhậu và karaoke , có chỗ đỗ xe ô tô. Đến đây nên thuê xe máy để đi lại cho thoải mái .\nLần sau tới tôi sẽ quay lại.', 'negative': None}",ngày 13 tháng 11 năm 2022,tháng 11/2022,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Huong,"8,0","{'title': 'Rất tốt', 'positive': 'phòng sạch sẽ, nhân viên dễ thương', 'negative': 'mình đặt phòng rộng có ban công, nhưng khi nhận phòng họ bảo do nhầm nên chuyển mình phòng nhỏ hơn'}",ngày 7 tháng 11 năm 2022,tháng 11/2022,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Van,"9,0","{'title': 'Tuyệt hảo', 'positive': 'Không có ăn sáng\nKhách sạn mới toàn\nNhân viên nhiệt tình\nĐịa điểm xa chợ', 'negative': None}",ngày 5 tháng 9 năm 2022,tháng 8/2022,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Anh,"8,0","{'title': 'nhà nghỉ mới nên lúc đặt mọi người nên hỏi lại trước các dịch vụ của phòng.', 'positive': 'chố ở sạch sẽ tiện nghi, nhân viên nhiệt tình', 'negative': 'vị trí lúc đầu để sai.\ntrên app có ghi đặt phòng có bao gồm bữa sáng nhưng khi ở lại báo lại là không có.'}",ngày 3 tháng 9 năm 2022,tháng 9/2022,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Lien,"8,0","{'title': 'Rất tốt', 'positive': 'nhân viên tiếp đãi ân cần , phục vụ chu đáo, khách sạn mới, sạch sẻ , đầy đủ tiện nghi.', 'negative': None}",ngày 8 tháng 8 năm 2022,tháng 8/2022,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyen,"4,0","{'title': 'Tệ', 'positive': None, 'negative': 'Tận dụng mái che cầu thang làm phòng tạm bợ, nước yếu không sử dụng được'}",ngày 28 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nghĩa,"6,0","{'title': 'Khách sạn mới, nhưng nhiều hạng mục chưa hoàn thiện, điều hòa không đủ mát', 'positive': 'Thiết kế phòng vệ sinh, phòng tắm không hợp lý', 'negative': None}",ngày 7 tháng 10 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Bảo,10,"{'title': 'Xuất sắc', 'positive': 'sạch sẽ , phòng mới nên rất đẹp . nhưng nhân viên phục vụ ko tốt', 'negative': None}",ngày 23 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Duylinh,10,"{'title': 'Xuất sắc', 'positive': 'Thân thiện vui vẻ và đón tiếp chu đáo', 'negative': 'Không có gì chê trách'}",ngày 8 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Vinh,"6,0","{'title': 'Dễ chịu', 'positive': 'Giá cả phải chăng, địa chỉ cũng ok', 'negative': 'Đồ ăn ở khách sạn không nhiều lắm'}",ngày 20 tháng 3 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Trang,10,"{'title': 'Gia đình có một kỳ nghỉ thoải mái, giá cả hợp lý', 'positive': 'Địa điểm thuận tiện, khách sạn sạch sẽ', 'negative': None}",ngày 19 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Quân,10,"{'title': 'Tuyệt vời', 'positive': 'Ks đẹp tiện nghi đầy đủ.lễ tân vui vẻ dễ thương.ở thêm giờ phụ thu rẻ.nơi đậu xe hơi thoải mái.nói chung tuyệt vời 👍', 'negative': 'Chả thấy gì mà ko thích cả 😁'}",ngày 14 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Dat,10,"{'title': 'Tuyệt vời', 'positive': 'Ăn sáng nhà công tử Bạc Liêu', 'negative': 'Thờ ơ của tiếp viên khách sạn'}",ngày 2 tháng 1 năm 2024,tháng 12/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nhung,10,"{'title': 'Oke la', 'positive': 'Vị trí thuận lợi', 'negative': 'Ko'}",ngày 7 tháng 12 năm 2023,tháng 12/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Son,10,"{'title': 'Xuất sắc', 'positive': 'Thoải mái', 'negative': None}",ngày 20 tháng 8 năm 2023,tháng 8/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Thanh,10,"{'title': 'Xuất sắc', 'positive': 'rất tốt', 'negative': None}",ngày 31 tháng 7 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyen,"4,0","{'title': 'Khách sạn nên đầu tư máy phát điện, đèn chống muỗi', 'positive': 'Rộng, thoải mái', 'negative': 'Khách sạn lớn nhưng không trang bị máy phát điện. Điện cúp mà bắt khách chờ đến khi có điện\nMuỗi quá nhiều\nỞ chỉ có 2 tiếng (do cúp điện nóng quá không ngủ được nên check-out sớm) nhưng tính tiền phòng quá cao, gần bằng tiền đặt phòng 1 đêm.'}",ngày 16 tháng 7 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyen,10,"{'title': 'Xuất sắc', 'positive': 'Khách sạn rất mới. Phòng tắm rất ok.', 'negative': 'Đèn ngoài hành lang chiếu vào phòng ngủ.'}",ngày 5 tháng 7 năm 2023,tháng 5/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Phuc,"6,0","{'title': 'binh thuong', 'positive': 'binh thuong', 'negative': 'binh thuong'}",ngày 13 tháng 6 năm 2023,tháng 6/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Xuan,"5,0","{'title': 'chỗ nghĩ không như mong đợi', 'positive': 'không thích', 'negative': 'tất cả'}",ngày 16 tháng 5 năm 2023,tháng 3/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyen,10,"{'title': 'Khách sạn mới và giá cả hợp lý1', 'positive': 'Khác sạn mới, tiện nghi tốt, giá cực kỳ ok!', 'negative': None}",ngày 9 tháng 5 năm 2023,tháng 5/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Thi,10,"{'title': 'Xuất sắc', 'positive': 'KS rất ổn so với giá tiền.', 'negative': None}",ngày 4 tháng 5 năm 2023,tháng 5/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Yen,10,"{'title': 'rất tốt', 'positive': 'sạch sẽ, máy lạnh máy, nước mạnh. khách sạn mới phòng ốc rất sạch sẽ. mình rất hài lòng', 'negative': None}",ngày 3 tháng 5 năm 2023,tháng 5/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Kế,10,"{'title': 'Xuất sắc', 'positive': 'sạch sẽ, máy lạnh tốt , giá hợp lý', 'negative': 'không có'}",ngày 12 tháng 4 năm 2023,tháng 4/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Hai,10,"{'title': 'Xuất sắc', 'positive': 'Rộng rãi, thoải mái, trong khu qui hoạch mới nên thoáng. Giá quá ổn so với Bạc Liêu', 'negative': None}",ngày 2 tháng 3 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Thị,10,"{'title': 'Xuất sắc', 'positive': 'Khách sạn sạch sẽ, mới, nhân viên tuyệt vời', 'negative': 'Không có gì ko thích'}",ngày 28 tháng 10 năm 2022,tháng 10/2022,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Cat,"7,0","{'title': 'Good place for traveling', 'positive': 'Clean room and friendly staffs\nGood location, close to some good restaurants', 'negative': 'Small room\nTerrible wifi'}",ngày 29 tháng 4 năm 2024,tháng 4/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Tin,"9,0","{'title': 'That great', 'positive': 'Oke', 'negative': 'N/a'}",ngày 25 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Jill,"8,0","{'title': 'all good', 'positive': 'lovely staff', 'negative': 'a bit tired but that was fine'}",ngày 13 tháng 2 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Thong,10,"{'title': 'One night in Bac Lieu', 'positive': 'Bathroom is well designed with separation wall between shower and sink, sink and toilet. strong Wifi and air conditioner. smooth elevator. Close to Cao van Lau memorial site. Nice staff. Quick hot water. Comfortable bed. Plenty of outlet, which is convenient for phone charge. Shampoo and conditioner ready.', 'negative': 'No tea. No hand soap. Far from downtown center. Lack of means of transportation. Motorcycle rental from the hotel is expensive. Not many choices for restaurants for breakfast, lunch, and dinner.'}",ngày 3 tháng 8 năm 2024,tháng 8/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nathan,"1,0","{'title': 'Stay away from this property and its fake high review', 'positive': 'Nothing ew!!!', 'negative': 'Everything'}",ngày 15 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Phuong,"1,0","{'title': 'Cực kỳ tệ', 'positive': 'not at all.', 'negative': ""Staff was not being professional. They didn't tell us that cash only when we checked out. They don't deal with any American website to book online, so be aware . They will tell you to pay cash, so it no point of booking online with your credit card. The room service will not clean your room every day. you have to call for them to clean it for you. all towels are air dry, so it will be hard when you use it.""}",ngày 25 tháng 11 năm 2023,tháng 11/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Phuong,"1,0","{'title': 'Cực kỳ tệ', 'positive': ""I didn't like anything about the place. The booking.com didn't give a honest review about that place."", 'negative': ""The staff demands cash when you check out of the room. They said they don't deal with booking. com because they don't have the machine to charge your credit card. They forced us to drive to the ATM to get cash and pay for the room. it was a hassle for my family because we were almost late for our next flight. The front staff never told us it was cash only and they don't deal with credit cards from America. Second, they use a card slot to turn on power so when you leave the room, all power will turn off so the room will get hot smelled. The fridge will turn off so don't leave any food inside. Third, they'll will keep your passport as a copy for 1 day. Make sure you ask for it back.""}",ngày 25 tháng 11 năm 2023,tháng 11/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Anh_da,"3,0","{'title': 'Extreme noise. Problems with water. Poor service. Not recommended.', 'positive': 'On the first day, we were allowed to use the kitchen to make instant noodles.', 'negative': ""On the first day, there was a problem with the water (no hot water; brown water coming out of the tap). This was solved a day later, but there was a problem with rain leaking into the room. In addition, fellow guests were making a lot of noise moving furniture around. So the walls and ceilings here are very thin. On the third day, the situation got worse. There was a party next door, with huge speakers, leading to extreme noise the entire evening. The noise was so bad that the windows of our room were literally shaking - it was as if we were sleeping next to an outdoor music festival. The children couldn't sleep, so we asked the reception for a temporary extra room, where we could put the children until the end of the party. They refused to provide this free of charge. Instead, they wanted to move us into two other small rooms, but they demanded that we leave our family room immediately - with all our luggage, at 9.30 pm! When we refused this, the member of staff started calling us on our room phone to argue and became downright hostile. Very poor service. We had no choice but to check out early the next morning. If the city of Bac Lieu doesn't change its regulations about noise pollution (as other Vietnamese cities have done!), and hotel owners here don't learn how to treat customers well, they will not be successful in their ambitions to attract more (international) tourists.""}",ngày 22 tháng 7 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Hoa,"4,0","{'title': 'Very disappointing!. The hotel was well located but the rooms were not well appointed. Very basic. We had issue with', 'positive': 'location', 'negative': 'the room'}",ngày 26 tháng 4 năm 2023,tháng 4/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyen,"6,0","{'title': 'so so', 'positive': 'location', 'negative': 'rooms have smell, floor is not clean'}",ngày 26 tháng 3 năm 2023,tháng 3/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Mylene,"9,0","{'title': 'Bien', 'positive': 'Non', 'negative': 'Non'}",ngày 28 tháng 6 năm 2023,tháng 6/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Marie-françoise,"8,0","{'title': 'Rất tốt', 'positive': 'Le personnel', 'negative': ""Des détails d'équipement particulièrement le manque de lumière de chevet. Ainsi que l'éloignement du centre ville de Bac Lieu alors que sur le site de Booking c'est marqué que le centre est à 200m. Certes il y a des restaurants à proximité mais ce n'est pas le centre ville avec magasins et autres""}",ngày 8 tháng 4 năm 2023,tháng 4/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Junichi,"8,0","{'title': 'Tốt!!', 'positive': '清潔でスタッフの対応も良かったです。', 'negative': 'エレベーターが1基しかないため、エレベーター待ちが少し気になりました'}",ngày 25 tháng 1 năm 2023,tháng 1/2023,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Quang,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 8 tháng 11 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Trần,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 27 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Ngoc,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 16 tháng 9 năm 2024,tháng 8/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Vo,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 9 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Tai,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 2 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyễnthị,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 17 tháng 8 năm 2024,tháng 7/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Tung,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 28 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Tung,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 20 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Tung,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 27 tháng 5 năm 2024,tháng 5/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Loan,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 19 tháng 4 năm 2024,tháng 4/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Dương,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 3 tháng 3 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Man,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 25 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyen,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 17 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyễn,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 16 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
Nguyet,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 16 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/phung-hoang-vu.vi.html,169
